timestamp,peer_id,message_redundancy,redundant_blocks,redundant_txs
2025-06-06T09:54:44.600213,5000,0,0,0
2025-06-06T09:54:44.600213,5001,0,0,0
2025-06-06T09:54:44.600213,5002,2,0,0
2025-06-06T09:54:44.600213,5003,2,0,0
2025-06-06T09:54:44.600213,5004,0,0,0
2025-06-06T09:54:44.600213,5005,0,0,0
2025-06-06T09:54:44.600213,5006,0,0,0
2025-06-06T09:54:44.600213,5007,0,0,0
2025-06-06T09:54:44.600213,5008,0,0,0
2025-06-06T09:54:44.600213,5009,0,0,0
2025-06-06T09:54:44.600213,5010,0,0,0
2025-06-06T09:55:44.774722,5000,175,0,0
2025-06-06T09:55:44.774722,5001,168,0,0
2025-06-06T09:55:44.774722,5002,83,0,0
2025-06-06T09:55:44.774722,5003,80,0,0
2025-06-06T09:55:44.774722,5004,120,0,0
2025-06-06T09:55:44.774722,5005,119,0,0
2025-06-06T09:55:44.774722,5006,77,0,0
2025-06-06T09:55:44.774722,5007,68,0,0
2025-06-06T09:55:44.774722,5008,169,0,0
2025-06-06T09:55:44.774722,5009,167,0,0
2025-06-06T09:55:44.774722,5010,124,0,0
2025-06-06T09:56:44.895335,5000,400,0,0
2025-06-06T09:56:44.895335,5001,397,0,0
2025-06-06T09:56:44.895335,5002,189,0,0
2025-06-06T09:56:44.895335,5003,189,0,0
2025-06-06T09:56:44.895335,5004,287,0,0
2025-06-06T09:56:44.895335,5005,294,0,0
2025-06-06T09:56:44.895335,5006,176,0,0
2025-06-06T09:56:44.895335,5007,158,0,0
2025-06-06T09:56:44.895335,5008,412,0,0
2025-06-06T09:56:44.895335,5009,390,0,0
2025-06-06T09:56:44.895335,5010,299,0,0
2025-06-06T09:57:45.023302,5000,612,0,0
2025-06-06T09:57:45.023302,5001,605,0,0
2025-06-06T09:57:45.023302,5002,295,0,0
2025-06-06T09:57:45.023302,5003,292,0,0
2025-06-06T09:57:45.023302,5004,452,0,0
2025-06-06T09:57:45.023302,5005,462,0,0
2025-06-06T09:57:45.023302,5006,272,0,0
2025-06-06T09:57:45.023302,5007,243,0,0
2025-06-06T09:57:45.023302,5008,646,0,0
2025-06-06T09:57:45.023302,5009,599,0,0
2025-06-06T09:57:45.023302,5010,473,0,0
2025-06-06T09:58:45.178646,5000,829,0,0
2025-06-06T09:58:45.178646,5001,824,0,0
2025-06-06T09:58:45.178646,5002,402,0,0
2025-06-06T09:58:45.178646,5003,399,0,0
2025-06-06T09:58:45.178646,5004,617,0,0
2025-06-06T09:58:45.178646,5005,629,0,0
2025-06-06T09:58:45.178646,5006,380,0,0
2025-06-06T09:58:45.178646,5007,340,0,0
2025-06-06T09:58:45.178646,5008,881,0,0
2025-06-06T09:58:45.178646,5009,819,0,0
2025-06-06T09:58:45.178646,5010,652,0,0
2025-06-06T09:59:45.297276,5000,1048,0,0
2025-06-06T09:59:45.297276,5001,1037,0,0
2025-06-06T09:59:45.297276,5002,519,0,0
2025-06-06T09:59:45.297276,5003,509,0,0
2025-06-06T09:59:45.297276,5004,782,0,0
2025-06-06T09:59:45.297276,5005,802,0,0
2025-06-06T09:59:45.297276,5006,485,0,0
2025-06-06T09:59:45.297276,5007,438,0,0
2025-06-06T09:59:45.297276,5008,1117,0,0
2025-06-06T09:59:45.297276,5009,1033,0,0
2025-06-06T09:59:45.297276,5010,830,0,0
2025-06-06T10:00:45.458767,5000,1258,0,0
2025-06-06T10:00:45.458767,5001,1246,0,0
2025-06-06T10:00:45.458767,5002,632,0,0
2025-06-06T10:00:45.458767,5003,621,0,0
2025-06-06T10:00:45.458767,5004,943,0,0
2025-06-06T10:00:45.458767,5005,969,0,0
2025-06-06T10:00:45.458767,5006,589,0,0
2025-06-06T10:00:45.458767,5007,531,0,0
2025-06-06T10:00:45.458767,5008,1349,0,0
2025-06-06T10:00:45.458767,5009,1246,0,0
2025-06-06T10:00:45.458767,5010,1000,0,0
2025-06-06T10:01:45.595996,5000,1491,0,0
2025-06-06T10:01:45.595996,5001,1466,0,0
2025-06-06T10:01:45.595996,5002,745,0,0
2025-06-06T10:01:45.595996,5003,733,0,0
2025-06-06T10:01:45.595996,5004,1109,0,0
2025-06-06T10:01:45.595996,5005,1145,0,0
2025-06-06T10:01:45.595996,5006,703,0,0
2025-06-06T10:01:45.595996,5007,631,0,0
2025-06-06T10:01:45.595996,5008,1587,0,0
2025-06-06T10:01:45.595996,5009,1461,0,0
2025-06-06T10:01:45.595996,5010,1174,0,0
2025-06-06T10:02:45.705167,5000,1713,0,0
2025-06-06T10:02:45.705167,5001,1688,0,0
2025-06-06T10:02:45.705167,5002,866,0,0
2025-06-06T10:02:45.705167,5003,853,0,0
2025-06-06T10:02:45.705167,5004,1270,0,0
2025-06-06T10:02:45.705167,5005,1323,0,0
2025-06-06T10:02:45.705167,5006,815,0,0
2025-06-06T10:02:45.705167,5007,740,0,0
2025-06-06T10:02:45.705167,5008,1833,0,0
2025-06-06T10:02:45.705167,5009,1685,0,0
2025-06-06T10:02:45.705167,5010,1352,0,0
2025-06-06T10:03:45.821221,5000,1938,0,0
2025-06-06T10:03:45.821221,5001,1905,0,0
2025-06-06T10:03:45.821221,5002,989,0,0
2025-06-06T10:03:45.821221,5003,974,0,0
2025-06-06T10:03:45.821221,5004,1439,0,0
2025-06-06T10:03:45.821221,5005,1506,0,0
2025-06-06T10:03:45.821221,5006,929,0,0
2025-06-06T10:03:45.821221,5007,846,0,0
2025-06-06T10:03:45.821221,5008,2076,0,0
2025-06-06T10:03:45.821221,5009,1908,0,0
2025-06-06T10:03:45.821221,5010,1535,0,0
2025-06-06T10:04:45.900898,5000,2168,0,0
