timestamp,peer_id,message_redundancy,redundant_blocks,redundant_txs
2025-06-05T23:52:50.288501,5000,0,0,0
2025-06-05T23:52:50.288501,5001,0,0,0
2025-06-05T23:52:50.288501,5002,2,0,0
2025-06-05T23:52:50.288501,5003,2,0,0
2025-06-05T23:52:50.288501,5004,0,0,0
2025-06-05T23:52:50.288501,5005,0,0,0
2025-06-05T23:52:50.288501,5006,0,0,0
2025-06-05T23:52:50.288501,5007,0,0,0
2025-06-05T23:52:50.288501,5008,0,0,0
2025-06-05T23:52:50.288501,5009,0,0,0
2025-06-05T23:52:50.288501,5010,0,0,0
2025-06-06T00:02:50.459015,5000,631,0,0
2025-06-06T00:02:50.459015,5001,605,0,0
2025-06-06T00:02:50.459015,5002,366,0,0
2025-06-06T00:02:50.459015,5003,325,0,0
2025-06-06T00:02:50.459015,5004,514,0,0
2025-06-06T00:02:50.459015,5005,555,0,0
2025-06-06T00:02:50.459015,5006,412,0,0
2025-06-06T00:02:50.459015,5007,380,0,0
2025-06-06T00:02:50.459015,5008,642,0,0
2025-06-06T00:02:50.459015,5009,575,0,0
2025-06-06T00:02:50.459015,5010,574,0,0
