timestamp,peer_id,message_redundancy,redundant_blocks,redundant_txs
2025-06-06T15:49:18.337204,5000,0,0,0
2025-06-06T15:49:18.337204,5001,0,0,0
2025-06-06T15:49:18.337204,5002,0,0,0
2025-06-06T15:49:18.337204,5003,0,0,0
2025-06-06T15:49:18.337204,5004,0,0,0
2025-06-06T15:49:18.337204,5005,0,0,0
2025-06-06T15:49:18.337204,5006,0,0,0
2025-06-06T15:49:18.337204,5007,0,0,0
2025-06-06T15:49:18.337204,5008,0,0,0
2025-06-06T15:49:18.337204,5009,0,0,0
2025-06-06T15:49:18.337204,5010,0,0,0
2025-06-06T15:50:18.460616,5000,0,0,0
2025-06-06T15:50:18.460616,5001,0,0,0
2025-06-06T15:50:18.460616,5002,1,0,0
2025-06-06T15:50:18.460616,5003,0,0,0
2025-06-06T15:50:18.460616,5004,0,0,0
2025-06-06T15:50:18.460616,5005,0,0,0
2025-06-06T15:50:18.460616,5006,0,0,0
2025-06-06T15:50:18.460616,5007,0,0,0
2025-06-06T15:50:18.460616,5008,0,0,0
2025-06-06T15:50:18.460616,5009,0,0,0
2025-06-06T15:50:18.460616,5010,0,0,0
2025-06-06T15:51:18.632651,5000,0,0,0
2025-06-06T15:51:18.632651,5001,0,0,0
2025-06-06T15:51:18.632651,5002,1,0,0
2025-06-06T15:51:18.632651,5003,0,0,0
2025-06-06T15:51:18.632651,5004,0,0,0
2025-06-06T15:51:18.632651,5005,0,0,0
2025-06-06T15:51:18.632651,5006,0,0,0
2025-06-06T15:51:18.632651,5007,0,0,0
2025-06-06T15:51:18.632651,5008,1,0,0
2025-06-06T15:51:18.632651,5009,0,0,0
2025-06-06T15:51:18.632651,5010,0,0,0
2025-06-06T15:52:18.769846,5000,1,0,0
2025-06-06T15:52:18.769846,5001,1,0,0
2025-06-06T15:52:18.769846,5002,2,0,0
2025-06-06T15:52:18.769846,5003,1,0,0
2025-06-06T15:52:18.769846,5004,0,0,0
2025-06-06T15:52:18.769846,5005,0,0,0
2025-06-06T15:52:18.769846,5006,0,0,0
2025-06-06T15:52:18.769846,5007,0,0,0
2025-06-06T15:52:18.769846,5008,1,0,0
2025-06-06T15:52:18.769846,5009,0,0,0
2025-06-06T15:52:18.769846,5010,0,0,0
2025-06-06T15:53:18.894271,5000,1,0,0
2025-06-06T15:53:18.894271,5001,1,0,0
2025-06-06T15:53:18.894271,5002,2,0,0
2025-06-06T15:53:18.894271,5003,1,0,0
2025-06-06T15:53:18.894271,5004,0,0,0
2025-06-06T15:53:18.894271,5005,0,0,0
2025-06-06T15:53:18.894271,5006,0,0,0
2025-06-06T15:53:18.894271,5007,0,0,0
2025-06-06T15:53:18.894271,5008,1,0,0
2025-06-06T15:53:18.894271,5009,0,0,0
2025-06-06T15:53:18.894271,5010,0,0,0
2025-06-06T15:54:19.080280,5000,1,0,0
2025-06-06T15:54:19.080280,5001,1,0,0
2025-06-06T15:54:19.080280,5002,3,0,0
2025-06-06T15:54:19.080280,5003,2,0,0
2025-06-06T15:54:19.080280,5004,0,0,0
2025-06-06T15:54:19.080280,5005,0,0,0
2025-06-06T15:54:19.080280,5006,0,0,0
2025-06-06T15:54:19.080280,5007,0,0,0
2025-06-06T15:54:19.080280,5008,1,0,0
2025-06-06T15:54:19.080280,5009,0,0,0
2025-06-06T15:54:19.080280,5010,0,0,0
2025-06-06T15:55:19.276331,5000,1,0,0
2025-06-06T15:55:19.276331,5001,2,0,0
2025-06-06T15:55:19.276331,5002,3,0,0
2025-06-06T15:55:19.276331,5003,2,0,0
2025-06-06T15:55:19.276331,5004,0,0,0
2025-06-06T15:55:19.276331,5005,0,0,0
2025-06-06T15:55:19.276331,5006,0,0,0
2025-06-06T15:55:19.276331,5007,0,0,0
2025-06-06T15:55:19.276331,5008,1,0,0
2025-06-06T15:55:19.276331,5009,0,0,0
2025-06-06T15:55:19.276331,5010,0,0,0
2025-06-06T15:56:19.434059,5000,1,0,0
2025-06-06T15:56:19.434059,5001,2,0,0
2025-06-06T15:56:19.434059,5002,4,0,0
2025-06-06T15:56:19.434059,5003,3,0,0
2025-06-06T15:56:19.434059,5004,0,0,0
2025-06-06T15:56:19.434059,5005,0,0,0
2025-06-06T15:56:19.434059,5006,0,0,0
2025-06-06T15:56:19.434059,5007,0,0,0
2025-06-06T15:56:19.434059,5008,1,0,0
2025-06-06T15:56:19.434059,5009,0,0,0
2025-06-06T15:56:19.434059,5010,0,0,0
2025-06-06T15:57:19.593459,5000,2,0,0
2025-06-06T15:57:19.593459,5001,2,0,0
2025-06-06T15:57:19.593459,5002,4,0,0
2025-06-06T15:57:19.593459,5003,3,0,0
2025-06-06T15:57:19.593459,5004,0,0,0
2025-06-06T15:57:19.593459,5005,0,0,0
2025-06-06T15:57:19.593459,5006,0,0,0
2025-06-06T15:57:19.593459,5007,0,0,0
2025-06-06T15:57:19.593459,5008,1,0,0
2025-06-06T15:57:19.593459,5009,0,0,0
2025-06-06T15:57:19.593459,5010,0,0,0
2025-06-06T15:58:19.778988,5000,2,0,0
2025-06-06T15:58:19.778988,5001,2,0,0
2025-06-06T15:58:19.778988,5002,4,0,0
2025-06-06T15:58:19.778988,5003,3,0,0
2025-06-06T15:58:19.778988,5004,0,0,0
2025-06-06T15:58:19.778988,5005,0,0,0
2025-06-06T15:58:19.778988,5006,0,0,0
2025-06-06T15:58:19.778988,5007,0,0,0
2025-06-06T15:58:19.778988,5008,1,0,0
2025-06-06T15:58:19.778988,5009,0,0,0
2025-06-06T15:58:19.778988,5010,0,0,0
2025-06-06T16:16:08.825160,5000,3,0,0
2025-06-06T16:16:08.825160,5001,2,0,0
2025-06-06T16:16:08.825160,5002,4,0,0
2025-06-06T16:16:08.825160,5003,3,0,0
2025-06-06T16:16:08.825160,5004,0,0,0
2025-06-06T16:16:08.825160,5005,0,0,0
2025-06-06T16:16:08.825160,5006,0,0,0
2025-06-06T16:16:08.825160,5007,0,0,0
2025-06-06T16:16:08.825160,5008,1,0,0
2025-06-06T16:16:08.825160,5009,0,0,0
2025-06-06T16:16:08.825160,5010,0,0,0
2025-06-06T16:17:08.942919,5000,3,0,0
2025-06-06T16:17:08.942919,5001,2,0,0
2025-06-06T16:17:08.942919,5002,4,0,0
2025-06-06T16:17:08.942919,5003,3,0,0
2025-06-06T16:17:08.942919,5004,0,0,0
2025-06-06T16:17:08.942919,5005,0,0,0
2025-06-06T16:17:08.942919,5006,0,0,0
2025-06-06T16:17:08.942919,5007,0,0,0
2025-06-06T16:17:08.942919,5008,1,0,0
2025-06-06T16:17:08.942919,5009,0,0,0
2025-06-06T16:17:08.942919,5010,0,0,0
2025-06-06T16:18:09.123869,5000,3,0,0
2025-06-06T16:18:09.123869,5001,2,0,0
2025-06-06T16:18:09.123869,5002,4,0,0
2025-06-06T16:18:09.123869,5003,3,0,0
2025-06-06T16:18:09.123869,5004,0,0,0
2025-06-06T16:18:09.123869,5005,0,0,0
2025-06-06T16:18:09.123869,5006,0,0,0
2025-06-06T16:18:09.123869,5007,0,0,0
2025-06-06T16:18:09.123869,5008,1,0,0
2025-06-06T16:18:09.123869,5009,0,0,0
2025-06-06T16:18:09.123869,5010,0,0,0
2025-06-06T16:19:09.286955,5000,3,0,0
2025-06-06T16:19:09.286955,5001,2,0,0
2025-06-06T16:19:09.286955,5002,4,0,0
2025-06-06T16:19:09.286955,5003,3,0,0
2025-06-06T16:19:09.286955,5004,0,0,0
2025-06-06T16:19:09.286955,5005,0,0,0
2025-06-06T16:19:09.286955,5006,0,0,0
2025-06-06T16:19:09.286955,5007,0,0,0
2025-06-06T16:19:09.286955,5008,1,0,0
2025-06-06T16:19:09.286955,5009,0,0,0
2025-06-06T16:19:09.286955,5010,0,0,0
2025-06-06T16:20:09.434223,5000,3,0,0
2025-06-06T16:20:09.434223,5001,2,0,0
2025-06-06T16:20:09.434223,5002,4,0,0
2025-06-06T16:20:09.434223,5003,3,0,0
2025-06-06T16:20:09.434223,5004,0,0,0
2025-06-06T16:20:09.434223,5005,0,0,0
2025-06-06T16:20:09.434223,5006,0,0,0
2025-06-06T16:20:09.434223,5007,0,0,0
2025-06-06T16:20:09.434223,5008,1,0,0
2025-06-06T16:20:09.434223,5009,0,0,0
2025-06-06T16:20:09.434223,5010,0,0,0
2025-06-06T16:21:09.575472,5000,3,0,0
2025-06-06T16:21:09.575472,5001,2,0,0
2025-06-06T16:21:09.575472,5002,4,0,0
2025-06-06T16:21:09.575472,5003,3,0,0
2025-06-06T16:21:09.575472,5004,0,0,0
2025-06-06T16:21:09.575472,5005,0,0,0
2025-06-06T16:21:09.575472,5006,0,0,0
2025-06-06T16:21:09.575472,5007,0,0,0
2025-06-06T16:21:09.575472,5008,1,0,0
2025-06-06T16:21:09.575472,5009,0,0,0
2025-06-06T16:21:09.575472,5010,0,0,0
2025-06-06T16:22:09.709427,5000,3,0,0
2025-06-06T16:22:09.709427,5001,2,0,0
2025-06-06T16:22:09.709427,5002,4,0,0
2025-06-06T16:22:09.709427,5003,3,0,0
2025-06-06T16:22:09.709427,5004,0,0,0
2025-06-06T16:22:09.709427,5005,0,0,0
2025-06-06T16:22:09.709427,5006,0,0,0
2025-06-06T16:22:09.709427,5007,0,0,0
2025-06-06T16:22:09.709427,5008,1,0,0
2025-06-06T16:22:09.709427,5009,0,0,0
2025-06-06T16:22:09.709427,5010,0,0,0
2025-06-06T16:23:09.853735,5000,3,0,0
2025-06-06T16:23:09.853735,5001,2,0,0
2025-06-06T16:23:09.853735,5002,4,0,0
2025-06-06T16:23:09.853735,5003,3,0,0
2025-06-06T16:23:09.853735,5004,0,0,0
2025-06-06T16:23:09.853735,5005,0,0,0
2025-06-06T16:23:09.853735,5006,0,0,0
2025-06-06T16:23:09.853735,5007,0,0,0
2025-06-06T16:23:09.853735,5008,1,0,0
2025-06-06T16:23:09.853735,5009,0,0,0
2025-06-06T16:23:09.853735,5010,0,0,0
2025-06-06T16:24:10.024611,5000,3,0,0
2025-06-06T16:24:10.024611,5001,2,0,0
2025-06-06T16:24:10.024611,5002,4,0,0
2025-06-06T16:24:10.024611,5003,3,0,0
2025-06-06T16:24:10.024611,5004,0,0,0
2025-06-06T16:24:10.024611,5005,0,0,0
2025-06-06T16:24:10.024611,5006,0,0,0
2025-06-06T16:24:10.024611,5007,0,0,0
2025-06-06T16:24:10.024611,5008,1,0,0
2025-06-06T16:24:10.024611,5009,0,0,0
2025-06-06T16:24:10.024611,5010,0,0,0
2025-06-06T16:25:10.150747,5000,3,0,0
2025-06-06T16:25:10.150747,5001,2,0,0
2025-06-06T16:25:10.150747,5002,4,0,0
2025-06-06T16:25:10.150747,5003,3,0,0
2025-06-06T16:25:10.150747,5004,0,0,0
2025-06-06T16:25:10.150747,5005,0,0,0
2025-06-06T16:25:10.150747,5006,0,0,0
2025-06-06T16:25:10.150747,5007,0,0,0
2025-06-06T16:25:10.150747,5008,1,0,0
2025-06-06T16:25:10.150747,5009,0,0,0
2025-06-06T16:25:10.150747,5010,0,0,0
2025-06-06T16:26:10.284173,5000,4,0,0
2025-06-06T16:26:10.284173,5001,2,0,0
2025-06-06T16:26:10.284173,5002,4,0,0
2025-06-06T16:26:10.284173,5003,3,0,0
2025-06-06T16:26:10.284173,5004,0,0,0
2025-06-06T16:26:10.284173,5005,0,0,0
2025-06-06T16:26:10.284173,5006,0,0,0
2025-06-06T16:26:10.284173,5007,0,0,0
2025-06-06T16:26:10.284173,5008,1,0,0
2025-06-06T16:26:10.284173,5009,0,0,0
2025-06-06T16:26:10.284173,5010,0,0,0
2025-06-06T16:27:10.411006,5000,4,0,0
2025-06-06T16:27:10.411006,5001,2,0,0
2025-06-06T16:27:10.411006,5002,4,0,0
2025-06-06T16:27:10.411006,5003,3,0,0
2025-06-06T16:27:10.411006,5004,0,0,0
2025-06-06T16:27:10.411006,5005,0,0,0
2025-06-06T16:27:10.411006,5006,0,0,0
2025-06-06T16:27:10.411006,5007,0,0,0
2025-06-06T16:27:10.411006,5008,1,0,0
2025-06-06T16:27:10.411006,5009,0,0,0
2025-06-06T16:27:10.411006,5010,0,0,0
2025-06-06T16:28:10.511880,5000,4,0,0
2025-06-06T16:28:10.511880,5001,2,0,0
2025-06-06T16:28:10.511880,5002,4,0,0
2025-06-06T16:28:10.511880,5003,3,0,0
2025-06-06T16:28:10.511880,5004,0,0,0
2025-06-06T16:28:10.511880,5005,0,0,0
2025-06-06T16:28:10.511880,5006,0,0,0
2025-06-06T16:28:10.511880,5007,0,0,0
2025-06-06T16:28:10.511880,5008,1,0,0
2025-06-06T16:28:10.511880,5009,0,0,0
2025-06-06T16:28:10.511880,5010,0,0,0
2025-06-06T16:29:10.637821,5000,4,0,0
2025-06-06T16:29:10.637821,5001,2,0,0
2025-06-06T16:29:10.637821,5002,4,0,0
2025-06-06T16:29:10.637821,5003,3,0,0
2025-06-06T16:29:10.637821,5004,0,0,0
2025-06-06T16:29:10.637821,5005,0,0,0
2025-06-06T16:29:10.637821,5006,0,0,0
2025-06-06T16:29:10.637821,5007,0,0,0
2025-06-06T16:29:10.637821,5008,1,0,0
2025-06-06T16:29:10.637821,5009,0,0,0
2025-06-06T16:29:10.637821,5010,0,0,0
2025-06-06T16:30:10.770669,5000,4,0,0
2025-06-06T16:30:10.770669,5001,2,0,0
2025-06-06T16:30:10.770669,5002,4,0,0
2025-06-06T16:30:10.770669,5003,3,0,0
2025-06-06T16:30:10.770669,5004,0,0,0
2025-06-06T16:30:10.770669,5005,0,0,0
2025-06-06T16:30:10.770669,5006,0,0,0
2025-06-06T16:30:10.770669,5007,0,0,0
2025-06-06T16:30:10.770669,5008,2,0,0
2025-06-06T16:30:10.770669,5009,0,0,0
2025-06-06T16:30:10.770669,5010,0,0,0
2025-06-06T16:31:10.923386,5000,4,0,0
2025-06-06T16:31:10.923386,5001,2,0,0
2025-06-06T16:31:10.923386,5002,4,0,0
2025-06-06T16:31:10.923386,5003,3,0,0
2025-06-06T16:31:10.923386,5004,0,0,0
2025-06-06T16:31:10.923386,5005,0,0,0
2025-06-06T16:31:10.923386,5006,0,0,0
2025-06-06T16:31:10.923386,5007,0,0,0
2025-06-06T16:31:10.923386,5008,2,0,0
2025-06-06T16:31:10.923386,5009,0,0,0
2025-06-06T16:31:10.923386,5010,0,0,0
2025-06-06T16:32:11.080093,5000,4,0,0
2025-06-06T16:32:11.080093,5001,2,0,0
2025-06-06T16:32:11.080093,5002,4,0,0
2025-06-06T16:32:11.080093,5003,3,0,0
2025-06-06T16:32:11.080093,5004,0,0,0
2025-06-06T16:32:11.080093,5005,0,0,0
2025-06-06T16:32:11.080093,5006,0,0,0
2025-06-06T16:32:11.080093,5007,0,0,0
2025-06-06T16:32:11.080093,5008,2,0,0
2025-06-06T16:32:11.080093,5009,0,0,0
2025-06-06T16:32:11.080093,5010,0,0,0
2025-06-06T16:33:11.190622,5000,4,0,0
2025-06-06T16:33:11.190622,5001,2,0,0
2025-06-06T16:33:11.190622,5002,4,0,0
2025-06-06T16:33:11.190622,5003,3,0,0
2025-06-06T16:33:11.190622,5004,0,0,0
2025-06-06T16:33:11.190622,5005,0,0,0
2025-06-06T16:33:11.190622,5006,0,0,0
2025-06-06T16:33:11.190622,5007,0,0,0
2025-06-06T16:33:11.190622,5008,2,0,0
2025-06-06T16:33:11.190622,5009,0,0,0
2025-06-06T16:33:11.190622,5010,0,0,0
2025-06-06T16:34:11.313980,5000,4,0,0
2025-06-06T16:34:11.313980,5001,2,0,0
2025-06-06T16:34:11.313980,5002,5,0,0
2025-06-06T16:34:11.313980,5003,3,0,0
2025-06-06T16:34:11.313980,5004,0,0,0
2025-06-06T16:34:11.313980,5005,0,0,0
2025-06-06T16:34:11.313980,5006,0,0,0
2025-06-06T16:34:11.313980,5007,0,0,0
2025-06-06T16:34:11.313980,5008,2,0,0
2025-06-06T16:34:11.313980,5009,0,0,0
2025-06-06T16:34:11.313980,5010,0,0,0
2025-06-06T16:35:11.443944,5000,4,0,0
2025-06-06T16:35:11.443944,5001,2,0,0
2025-06-06T16:35:11.443944,5002,5,0,0
2025-06-06T16:35:11.443944,5003,3,0,0
2025-06-06T16:35:11.443944,5004,0,0,0
2025-06-06T16:35:11.443944,5005,0,0,0
2025-06-06T16:35:11.443944,5006,0,0,0
2025-06-06T16:35:11.443944,5007,0,0,0
2025-06-06T16:35:11.443944,5008,2,0,0
2025-06-06T16:35:11.443944,5009,0,0,0
2025-06-06T16:35:11.443944,5010,0,0,0
2025-06-06T16:36:11.566015,5000,4,0,0
2025-06-06T16:36:11.566015,5001,2,0,0
2025-06-06T16:36:11.566015,5002,6,0,0
2025-06-06T16:36:11.566015,5003,3,0,0
2025-06-06T16:36:11.566015,5004,0,0,0
2025-06-06T16:36:11.566015,5005,0,0,0
2025-06-06T16:36:11.566015,5006,0,0,0
2025-06-06T16:36:11.566015,5007,0,0,0
2025-06-06T16:36:11.566015,5008,2,0,0
2025-06-06T16:36:11.566015,5009,0,0,0
2025-06-06T16:36:11.566015,5010,0,0,0
2025-06-06T16:37:11.689317,5000,4,0,0
2025-06-06T16:37:11.689317,5001,2,0,0
2025-06-06T16:37:11.689317,5002,6,0,0
2025-06-06T16:37:11.689317,5003,3,0,0
2025-06-06T16:37:11.689317,5004,0,0,0
2025-06-06T16:37:11.689317,5005,0,0,0
2025-06-06T16:37:11.689317,5006,0,0,0
2025-06-06T16:37:11.689317,5007,0,0,0
2025-06-06T16:37:11.689317,5008,2,0,0
2025-06-06T16:37:11.689317,5009,0,0,0
2025-06-06T16:37:11.689317,5010,0,0,0
2025-06-06T16:38:11.797797,5000,4,0,0
2025-06-06T16:38:11.797797,5001,2,0,0
2025-06-06T16:38:11.797797,5002,6,0,0
2025-06-06T16:38:11.797797,5003,3,0,0
2025-06-06T16:38:11.797797,5004,0,0,0
2025-06-06T16:38:11.797797,5005,0,0,0
2025-06-06T16:38:11.797797,5006,0,0,0
2025-06-06T16:38:11.797797,5007,0,0,0
2025-06-06T16:38:11.797797,5008,2,0,0
2025-06-06T16:38:11.797797,5009,0,0,0
2025-06-06T16:38:11.797797,5010,0,0,0
2025-06-06T16:39:11.899198,5000,4,0,0
2025-06-06T16:39:11.899198,5001,2,0,0
2025-06-06T16:39:11.899198,5002,6,0,0
2025-06-06T16:39:11.899198,5003,3,0,0
2025-06-06T16:39:11.899198,5004,0,0,0
2025-06-06T16:39:11.899198,5005,0,0,0
2025-06-06T16:39:11.899198,5006,0,0,0
2025-06-06T16:39:11.899198,5007,0,0,0
2025-06-06T16:39:11.899198,5008,2,0,0
2025-06-06T16:39:11.899198,5009,0,0,0
2025-06-06T16:39:11.899198,5010,0,0,0
2025-06-06T16:40:12.025764,5000,4,0,0
2025-06-06T16:40:12.025764,5001,2,0,0
2025-06-06T16:40:12.025764,5002,6,0,0
2025-06-06T16:40:12.025764,5003,3,0,0
2025-06-06T16:40:12.025764,5004,0,0,0
2025-06-06T16:40:12.025764,5005,0,0,0
2025-06-06T16:40:12.025764,5006,0,0,0
2025-06-06T16:40:12.025764,5007,0,0,0
2025-06-06T16:40:12.025764,5008,2,0,0
2025-06-06T16:40:12.025764,5009,0,0,0
2025-06-06T16:40:12.025764,5010,0,0,0
2025-06-06T16:41:12.118646,5000,4,0,0
2025-06-06T16:41:12.118646,5001,2,0,0
2025-06-06T16:41:12.118646,5002,6,0,0
2025-06-06T16:41:12.118646,5003,4,0,0
2025-06-06T16:41:12.118646,5004,0,0,0
2025-06-06T16:41:12.118646,5005,0,0,0
2025-06-06T16:41:12.118646,5006,0,0,0
2025-06-06T16:41:12.118646,5007,0,0,0
2025-06-06T16:41:12.118646,5008,2,0,0
2025-06-06T16:41:12.118646,5009,0,0,0
